"GEOID","census_tract","borough","total_population","never_married","now_married","divorced"
36047005000,"Census Tract 50, Kings County, New York"," Kings County",2510,0.276747503566334,0.594388968140751,0.0489776509747979
36047005100,"Census Tract 51, Kings County, New York"," Kings County",2143,0.343786295005807,0.552845528455285,0.0876887340301974
36047005201,"Census Tract 52.01, Kings County, New York"," Kings County",1722,0.228552717747217,0.411918795022921,0.187295350360183
36047005202,"Census Tract 52.02, Kings County, New York"," Kings County",2436,0.413154238073182,0.416859657248726,0.0977304307549792
36047005300,"Census Tract 53, Kings County, New York"," Kings County",2423,0.51183879093199,0.369269521410579,0.0831234256926952
36047005400,"Census Tract 54, Kings County, New York"," Kings County",3406,0.358565737051793,0.483731739707835,0.104249667994688
36047005601,"Census Tract 56.01, Kings County, New York"," Kings County",2482,0.368831168831169,0.42987012987013,0.1004329004329
36047005602,"Census Tract 56.02, Kings County, New York"," Kings County",1730,0.404081632653061,0.401360544217687,0.082312925170068
36047005800,"Census Tract 58, Kings County, New York"," Kings County",3333,0.376216968011127,0.496870653685675,0.0684979137691238
36047005900,"Census Tract 59, Kings County, New York"," Kings County",1429,0.518121911037891,0.348434925864909,0.103789126853377
36047006000,"Census Tract 60, Kings County, New York"," Kings County",2717,0.414322250639386,0.483375959079284,0.0792838874680307
36047006200,"Census Tract 62, Kings County, New York"," Kings County",2818,0.377676537585421,0.487927107061503,0.0697038724373576
36047006300,"Census Tract 63, Kings County, New York"," Kings County",1952,0.394686907020873,0.50853889943074,0.0676786843769766
36047006400,"Census Tract 64, Kings County, New York"," Kings County",3244,0.371112646855563,0.469246717346234,0.102971665514858
36047006500,"Census Tract 65, Kings County, New York"," Kings County",5412,0.363255033557047,0.529362416107383,0.0874580536912752
36047006600,"Census Tract 66, Kings County, New York"," Kings County",3797,0.368507560815253,0.431952662721893,0.137080867850099
36047006700,"Census Tract 67, Kings County, New York"," Kings County",3799,0.365687789799073,0.567542503863988,0.048531684698609
36047006800,"Census Tract 68, Kings County, New York"," Kings County",5290,0.411116552399608,0.477717923604309,0.0580313418217434
36047006900,"Census Tract 69, Kings County, New York"," Kings County",3582,0.541190990435051,0.363159518667078,0.0598580684973774
36047007000,"Census Tract 70, Kings County, New York"," Kings County",2463,0.368577075098814,0.500494071146245,0.0825098814229249
36047007100,"Census Tract 71, Kings County, New York"," Kings County",5002,0.523526615969582,0.351235741444867,0.0769961977186312
36047007200,"Census Tract 72, Kings County, New York"," Kings County",2341,0.452261306532663,0.496929089893914,0.0307091010608599
36047007400,"Census Tract 74, Kings County, New York"," Kings County",6061,0.443089430894309,0.48117244330338,0.0558408215661104
36047007500,"Census Tract 75, Kings County, New York"," Kings County",4774,0.426535626535627,0.517690417690418,0.028009828009828
36047007600,"Census Tract 76, Kings County, New York"," Kings County",4775,0.460253300997036,0.427647534357316,0.0644031258420911
36047007700,"Census Tract 77, Kings County, New York"," Kings County",4409,0.328594420600858,0.539431330472103,0.0764484978540773
36047007800,"Census Tract 78, Kings County, New York"," Kings County",5493,0.5493435943866,0.354685377999095,0.057039384336804
36047008000,"Census Tract 80, Kings County, New York"," Kings County",4373,0.475935828877005,0.415329768270945,0.0513963161021985
36047008200,"Census Tract 82, Kings County, New York"," Kings County",4148,0.442657134346142,0.389931486446232,0.101578790586833
36047008400,"Census Tract 84, Kings County, New York"," Kings County",3860,0.364501312335958,0.533464566929134,0.0570866141732283
36047008500,"Census Tract 85, Kings County, New York"," Kings County",6916,0.56579185520362,0.247963800904977,0.104434389140271
36047008600,"Census Tract 86, Kings County, New York"," Kings County",0,NA,NA,NA
36047008800,"Census Tract 88, Kings County, New York"," Kings County",3397,0.385374771480804,0.488482632541133,0.0782449725776965
36047009000,"Census Tract 90, Kings County, New York"," Kings County",3224,0.385416666666667,0.542824074074074,0.0385802469135802
36047009200,"Census Tract 92, Kings County, New York"," Kings County",5407,0.396825396825397,0.531986531986532,0.0351130351130351
36047009400,"Census Tract 94, Kings County, New York"," Kings County",5837,0.372258064516129,0.534838709677419,0.0617204301075269
36047009600,"Census Tract 96, Kings County, New York"," Kings County",5951,0.311434416912935,0.589452148215504,0.0711525346669698
36047009800,"Census Tract 98, Kings County, New York"," Kings County",8178,0.341778697001034,0.584798345398139,0.0603240261978628
36047010000,"Census Tract 100, Kings County, New York"," Kings County",6312,0.387218045112782,0.556786703601108,0.0435298773248912
36047010100,"Census Tract 101, Kings County, New York"," Kings County",4402,0.446449026345934,0.422394043528064,0.102233676975945
36047010200,"Census Tract 102, Kings County, New York"," Kings County",5265,0.326481835564054,0.54612810707457,0.0757648183556405
36047010400,"Census Tract 104, Kings County, New York"," Kings County",5937,0.345837723919916,0.550895679662803,0.0646996838777661
36047010600,"Census Tract 106, Kings County, New York"," Kings County",5747,0.344078947368421,0.592105263157895,0.0326754385964912
36047010800,"Census Tract 108, Kings County, New York"," Kings County",4267,0.268807339449541,0.622018348623853,0.0553516819571865
36047011000,"Census Tract 110, Kings County, New York"," Kings County",2708,0.395289298515105,0.509984639016897,0.0506912442396313
36047011200,"Census Tract 112, Kings County, New York"," Kings County",6527,0.363578545685817,0.54186983252067,0.0504557981768073
36047011400,"Census Tract 114, Kings County, New York"," Kings County",4500,0.323665535328602,0.488120950323974,0.029311940759025
36047011600,"Census Tract 116, Kings County, New York"," Kings County",4274,0.26398401826484,0.623287671232877,0.0625
36047011700,"Census Tract 117, Kings County, New York"," Kings County",2674,0.588382783117426,0.361888842457167,0.0284162139573757
36047011800,"Census Tract 118, Kings County, New York"," Kings County",2128,0.418672930123312,0.490898414562537,0.0481503229594833
36047011900,"Census Tract 119, Kings County, New York"," Kings County",1614,0.48072880168185,0.399439383321654,0.103714085494043
36047012000,"Census Tract 120, Kings County, New York"," Kings County",1255,0.328571428571429,0.596938775510204,0.0346938775510204
36047012100,"Census Tract 121, Kings County, New York"," Kings County",1807,0.504621072088725,0.416512630930376,0.0388170055452865
36047012200,"Census Tract 122, Kings County, New York"," Kings County",5697,0.410368217054264,0.505087209302326,0.0477228682170543
36047012600,"Census Tract 126, Kings County, New York"," Kings County",2767,0.370089285714286,0.501785714285714,0.0700892857142857
36047012700,"Census Tract 127, Kings County, New York"," Kings County",3929,0.572072072072072,0.264564564564565,0.0795795795795796
36047012801,"Census Tract 128.01, Kings County, New York"," Kings County",2094,0.286208886324293,0.612810155799192,0.06866705135603
36047012901,"Census Tract 129.01, Kings County, New York"," Kings County",2577,0.566286215978929,0.352941176470588,0.0618964003511853
36047012902,"Census Tract 129.02, Kings County, New York"," Kings County",2064,0.427023945267959,0.538768529076397,0.0205245153933865
36047013000,"Census Tract 130, Kings County, New York"," Kings County",5224,0.394767852934245,0.478906434126797,0.0657553617723309
36047013100,"Census Tract 131, Kings County, New York"," Kings County",4244,0.469091903719912,0.428336980306346,0.0836980306345733
36047013200,"Census Tract 132, Kings County, New York"," Kings County",2397,0.317991631799163,0.580543933054393,0.0617154811715481
36047013300,"Census Tract 133, Kings County, New York"," Kings County",4674,0.331479421579533,0.60567296996663,0.0369855394883204
36047013400,"Census Tract 134, Kings County, New York"," Kings County",3860,0.343485086342229,0.549450549450549,0.0427001569858713
36047013500,"Census Tract 135, Kings County, New York"," Kings County",3694,0.368622006247831,0.548073585560569,0.0784449843804235
36047013600,"Census Tract 136, Kings County, New York"," Kings County",3813,0.396141479099678,0.459485530546624,0.109646302250804
36047013700,"Census Tract 137, Kings County, New York"," Kings County",3278,0.491578947368421,0.385614035087719,0.0729824561403509
36047013800,"Census Tract 138, Kings County, New York"," Kings County",3423,0.394880546075085,0.465529010238908,0.0546075085324232
36047013900,"Census Tract 139, Kings County, New York"," Kings County",3652,0.499047013977128,0.423125794155019,0.0336721728081321
36047014000,"Census Tract 140, Kings County, New York"," Kings County",1843,0.303547066848568,0.542291950886767,0.0675306957708049
36047014100,"Census Tract 141, Kings County, New York"," Kings County",3928,0.447284345047923,0.473482428115016,0.0587859424920128
36047014200,"Census Tract 142, Kings County, New York"," Kings County",3105,0.363493312352478,0.451612903225806,0.134539732494099
36047014300,"Census Tract 143, Kings County, New York"," Kings County",3610,0.507744733581165,0.344795539033457,0.0885997521685254
36047014500,"Census Tract 145, Kings County, New York"," Kings County",4424,0.562579013906447,0.285208596713022,0.116308470290771
36047014700,"Census Tract 147, Kings County, New York"," Kings County",2104,0.515986769570011,0.354465270121279,0.103087100330761
36047014800,"Census Tract 148, Kings County, New York"," Kings County",1256,0.251184834123223,0.571563981042654,0.0758293838862559
36047014900,"Census Tract 149, Kings County, New York"," Kings County",5772,0.481821895424837,0.43484477124183,0.0471813725490196
36047015000,"Census Tract 150, Kings County, New York"," Kings County",1642,0.246753246753247,0.59018759018759,0.0432900432900433
36047015100,"Census Tract 151, Kings County, New York"," Kings County",4273,0.38620893755549,0.541580349215744,0.0420242675347736
36047015200,"Census Tract 152, Kings County, New York"," Kings County",2567,0.351338656646313,0.467355565993424,0.112728980742132
36047015300,"Census Tract 153, Kings County, New York"," Kings County",2961,0.465816917728853,0.478176902278872,0.033603707995365
36047015400,"Census Tract 154, Kings County, New York"," Kings County",0,NA,NA,NA
36047015500,"Census Tract 155, Kings County, New York"," Kings County",3674,0.386135298057602,0.542866711319491,0.0482250502344273
36047015700,"Census Tract 157, Kings County, New York"," Kings County",4289,0.407058189655172,0.469558189655172,0.0824353448275862
36047015900,"Census Tract 159, Kings County, New York"," Kings County",5157,0.359085714285714,0.528228571428571,0.0909714285714286
36047016000,"Census Tract 160, Kings County, New York"," Kings County",4475,0.373358348968105,0.504958456177968,0.0696864111498258
36047016100,"Census Tract 161, Kings County, New York"," Kings County",3139,0.500182949140139,0.430662275887303,0.0384193194291987
36047016200,"Census Tract 162, Kings County, New York"," Kings County",2560,0.333630686886708,0.54371097234612,0.0472792149866191
36047016300,"Census Tract 163, Kings County, New York"," Kings County",3223,0.494706097115736,0.403797006206645,0.0591456736035049
36047016400,"Census Tract 164, Kings County, New York"," Kings County",654,0.350348027842227,0.619489559164733,0.0301624129930394
36047016500,"Census Tract 165, Kings County, New York"," Kings County",5706,0.339325343985797,0.579449622725255,0.0583666222814026
36047016600,"Census Tract 166, Kings County, New York"," Kings County",2080,0.285714285714286,0.642857142857143,0.0257611241217799
36047016700,"Census Tract 167, Kings County, New York"," Kings County",5278,0.345803593403889,0.554024120108294,0.0844203790302732
36047016800,"Census Tract 168, Kings County, New York"," Kings County",1801,0.249658002735978,0.621067031463748,0.0348837209302326
36047016900,"Census Tract 169, Kings County, New York"," Kings County",4779,0.448390393459377,0.441492079713848,0.0436893203883495
36047017000,"Census Tract 170, Kings County, New York"," Kings County",4115,0.327868852459016,0.557084309133489,0.0494730679156909
36047017100,"Census Tract 171, Kings County, New York"," Kings County",3943,0.330415754923414,0.572366364488903,0.0625195373554236
36047017200,"Census Tract 172, Kings County, New York"," Kings County",4040,0.335251362810418,0.605390672319806,0.0381586917019988
36047017400,"Census Tract 174, Kings County, New York"," Kings County",1908,0.219711236660389,0.681732580037665,0.0495919648462021
36047017500,"Census Tract 175, Kings County, New York"," Kings County",0,NA,NA,NA
36047017600,"Census Tract 176, Kings County, New York"," Kings County",2322,0.285049146404553,0.601655457837558,0.0465597516813244
36047017700,"Census Tract 177, Kings County, New York"," Kings County",0,NA,NA,NA
36047017800,"Census Tract 178, Kings County, New York"," Kings County",3226,0.379691821414461,0.499012248123271,0.0683524298696167
36047017900,"Census Tract 179, Kings County, New York"," Kings County",4131,0.539664804469274,0.330167597765363,0.0840782122905028
36047018000,"Census Tract 180, Kings County, New York"," Kings County",3512,0.356923076923077,0.55,0.0338461538461538
36047018100,"Census Tract 181, Kings County, New York"," Kings County",3424,0.520174848688635,0.371553463349025,0.0770006724949563
36047018200,"Census Tract 182, Kings County, New York"," Kings County",3600,0.336821451929366,0.582079790712884,0.0336821451929366
36047018300,"Census Tract 183, Kings County, New York"," Kings County",2692,0.485689876121316,0.434429730884238,0.0683468603161042
36047018400,"Census Tract 184, Kings County, New York"," Kings County",2551,0.279697113109323,0.630856601987695,0.0241362991008045
36047018501,"Census Tract 185.01, Kings County, New York"," Kings County",4530,0.620805369127517,0.217815741305674,0.0887736424649176
36047018600,"Census Tract 186, Kings County, New York"," Kings County",2072,0.311230585424134,0.514934289127838,0.0698924731182796
36047018700,"Census Tract 187, Kings County, New York"," Kings County",1405,0.492254733218589,0.362306368330465,0.0740103270223752
36047018800,"Census Tract 188, Kings County, New York"," Kings County",2879,0.319531576746131,0.598076118778754,0.0426599749058971
36047019000,"Census Tract 190, Kings County, New York"," Kings County",5134,0.31246979217013,0.576607056549058,0.0360077332044466
36047019100,"Census Tract 191, Kings County, New York"," Kings County",2902,0.571187156738488,0.325728770595691,0.0671736375158428
36047019200,"Census Tract 192, Kings County, New York"," Kings County",3398,0.361415332771693,0.532434709351306,0.0223251895534962
36047019300,"Census Tract 193, Kings County, New York"," Kings County",5761,0.607966870439756,0.260106487872215,0.068033918359298
36047019400,"Census Tract 194, Kings County, New York"," Kings County",3786,0.4149300155521,0.453499222395023,0.0889580093312597
36047019500,"Census Tract 195, Kings County, New York"," Kings County",4188,0.466053556938058,0.407357316743305,0.103327021909656
36047019600,"Census Tract 196, Kings County, New York"," Kings County",5120,0.289748155685576,0.589926227423048,0.0577461205800051
36047019700,"Census Tract 197, Kings County, New York"," Kings County",3508,0.406155904984945,0.486450317832051,0.0809635329541653
36047019800,"Census Tract 198, Kings County, New York"," Kings County",1978,0.30249543517955,0.54169202678028,0.0632988435788192
36047019900,"Census Tract 199, Kings County, New York"," Kings County",2863,0.534846674631621,0.331342094782955,0.106332138590203
36047020000,"Census Tract 200, Kings County, New York"," Kings County",2216,0.303825136612022,0.554098360655738,0.0568306010928962
36047020100,"Census Tract 201, Kings County, New York"," Kings County",3886,0.545511028269649,0.379621000310655,0.0531220876048462
36047020200,"Census Tract 202, Kings County, New York"," Kings County",2131,0.265193370165746,0.608348680171885,0.0227133210558625
36047020300,"Census Tract 203, Kings County, New York"," Kings County",1688,0.549450549450549,0.380494505494505,0.043956043956044
36047020400,"Census Tract 204, Kings County, New York"," Kings County",1947,0.256302521008403,0.597839135654262,0.0858343337334934
36047020500,"Census Tract 205, Kings County, New York"," Kings County",2747,0.496691480562448,0.371794871794872,0.0752688172043011
36047020600,"Census Tract 206, Kings County, New York"," Kings County",2706,0.271615720524017,0.649344978165939,0.0362445414847162
36047020700,"Census Tract 207, Kings County, New York"," Kings County",4536,0.506237006237006,0.380717255717256,0.0582120582120582
36047020800,"Census Tract 208, Kings County, New York"," Kings County",3272,0.402841918294849,0.471403197158082,0.0493783303730018
36047021000,"Census Tract 210, Kings County, New York"," Kings County",4946,0.295607235142119,0.595090439276486,0.0532299741602067
36047021100,"Census Tract 211, Kings County, New York"," Kings County",1362,0.527729636048527,0.373483535528596,0.061525129982669
36047021200,"Census Tract 212, Kings County, New York"," Kings County",5176,0.313404950957496,0.553713218122373,0.0595516113965437
36047021300,"Census Tract 213, Kings County, New York"," Kings County",4296,0.551868377021751,0.296151701059677,0.11266034578918
36047021400,"Census Tract 214, Kings County, New York"," Kings County",2437,0.294583079732197,0.617163724893487,0.0486914181375533
36047021500,"Census Tract 215, Kings County, New York"," Kings County",5136,0.546368204659662,0.345134764732755,0.0712654179990863
36047021600,"Census Tract 216, Kings County, New York"," Kings County",4458,0.408136045348449,0.502834278092698,0.0543514504834945
36047021700,"Census Tract 217, Kings County, New York"," Kings County",3904,0.571566110397946,0.2698973042362,0.115532734274711
36047021800,"Census Tract 218, Kings County, New York"," Kings County",4389,0.284926470588235,0.652573529411765,0.0272058823529412
36047021900,"Census Tract 219, Kings County, New York"," Kings County",3617,0.612183353437877,0.276236429433052,0.0781061519903498
36047022000,"Census Tract 220, Kings County, New York"," Kings County",4313,0.25462962962963,0.642094017094017,0.0466524216524217
36047022100,"Census Tract 221, Kings County, New York"," Kings County",4255,0.688155538500895,0.207469941161422,0.0851880276285495
36047022200,"Census Tract 222, Kings County, New York"," Kings County",4524,0.278485620677102,0.62358937022206,0.0422278849654168
36047022400,"Census Tract 224, Kings County, New York"," Kings County",5981,0.350541215653622,0.588398556758257,0.0280321953927283
36047022600,"Census Tract 226, Kings County, New York"," Kings County",2438,0.392493638676845,0.535623409669211,0.0458015267175573
36047022700,"Census Tract 227, Kings County, New York"," Kings County",3725,0.534360950545922,0.317597944765575,0.0847784200385356
36047022800,"Census Tract 228, Kings County, New York"," Kings County",3367,0.394567219152855,0.557090239410681,0.0359116022099447
36047022900,"Census Tract 229, Kings County, New York"," Kings County",3780,0.607782581840642,0.250154416306362,0.101605929586164
36047023000,"Census Tract 230, Kings County, New York"," Kings County",3832,0.368721927317272,0.55532870559412,0.0236831359738669
36047023100,"Census Tract 231, Kings County, New York"," Kings County",3506,0.669032258064516,0.213225806451613,0.0745161290322581
36047023200,"Census Tract 232, Kings County, New York"," Kings County",5753,0.350256548744261,0.546043748312179,0.0426681069403187
36047023300,"Census Tract 233, Kings County, New York"," Kings County",4863,0.562577141446556,0.294001481115774,0.0708467045174031
36047023400,"Census Tract 234, Kings County, New York"," Kings County",5162,0.19489247311828,0.699260752688172,0.0127688172043011
36047023500,"Census Tract 235, Kings County, New York"," Kings County",4015,0.524888558692422,0.399702823179792,0.0445765230312036
36047023600,"Census Tract 236, Kings County, New York"," Kings County",5693,0.182616081540204,0.725934314835787,0.0407701019252548
36047023800,"Census Tract 238, Kings County, New York"," Kings County",4142,0.159009332376167,0.756281407035176,0.0340990667623833
36047024000,"Census Tract 240, Kings County, New York"," Kings County",4471,0.189626136746379,0.666217581677332,0.0326709329740653
36047024100,"Census Tract 241, Kings County, New York"," Kings County",2375,0.472291562656016,0.364952571143285,0.0713929106340489
36047024200,"Census Tract 242, Kings County, New York"," Kings County",3052,0.294475655430712,0.609082397003745,0.0374531835205993
36047024300,"Census Tract 243, Kings County, New York"," Kings County",4273,0.552638557411827,0.267833465924158,0.096260938743039
36047024400,"Census Tract 244, Kings County, New York"," Kings County",3757,0.329877112135177,0.590245775729647,0.0468509984639017
36047024500,"Census Tract 245, Kings County, New York"," Kings County",3855,0.525923626203043,0.339956535237504,0.0779261099037566
36047024600,"Census Tract 246, Kings County, New York"," Kings County",3195,0.313656040928768,0.598583234946871,0.0417158598976781
36047024700,"Census Tract 247, Kings County, New York"," Kings County",2104,0.578265765765766,0.29222972972973,0.0872747747747748
36047024800,"Census Tract 248, Kings County, New York"," Kings County",3056,0.335321687260332,0.561567959096719,0.0464422667234768
36047024900,"Census Tract 249, Kings County, New York"," Kings County",3973,0.636546184738956,0.248135398737808,0.0636833046471601
36047025000,"Census Tract 250, Kings County, New York"," Kings County",1527,0.312778603268945,0.640416047548291,0.00965824665676077
36047025100,"Census Tract 251, Kings County, New York"," Kings County",3522,0.523515276347408,0.294884998283556,0.0971507037418469
36047025200,"Census Tract 252, Kings County, New York"," Kings County",5337,0.306701030927835,0.611996251171509,0.0414714151827554
36047025300,"Census Tract 253, Kings County, New York"," Kings County",2540,0.538495971351835,0.293643688451209,0.0971351835273053
36047025400,"Census Tract 254, Kings County, New York"," Kings County",4256,0.317219679633867,0.580091533180778,0.0414759725400458
36047025500,"Census Tract 255, Kings County, New York"," Kings County",5270,0.534465281297516,0.268373035985808,0.12113532691333
36047025600,"Census Tract 256, Kings County, New York"," Kings County",3195,0.378966789667897,0.504428044280443,0.0553505535055351
36047025700,"Census Tract 257, Kings County, New York"," Kings County",2177,0.667022982362373,0.253340459647247,0.0470336718332443
36047025800,"Census Tract 258, Kings County, New York"," Kings County",4225,0.310128388017118,0.577460770328103,0.0430813124108417
36047025901,"Census Tract 259.01, Kings County, New York"," Kings County",1914,0.722869405272839,0.194972409564684,0.0649908031882281
36047025902,"Census Tract 259.02, Kings County, New York"," Kings County",3737,0.566679259539101,0.326785039667548,0.0460899131091802
36047026000,"Census Tract 260, Kings County, New York"," Kings County",3687,0.341380377592077,0.556793562364593,0.0309501702259362
36047026100,"Census Tract 261, Kings County, New York"," Kings County",4987,0.622530573847601,0.285747883349012,0.0719661335841957
36047026200,"Census Tract 262, Kings County, New York"," Kings County",2422,0.282608695652174,0.600790513833992,0.0568181818181818
36047026300,"Census Tract 263, Kings County, New York"," Kings County",2002,0.633836858006042,0.224773413897281,0.10392749244713
36047026400,"Census Tract 264, Kings County, New York"," Kings County",4946,0.361186650185414,0.523609394313968,0.0318912237330037
36047026500,"Census Tract 265, Kings County, New York"," Kings County",3558,0.598366235534377,0.293056501021103,0.0833900612661675
36047026600,"Census Tract 266, Kings County, New York"," Kings County",3418,0.317124735729387,0.568357998590557,0.0570824524312896
36047026700,"Census Tract 267, Kings County, New York"," Kings County",3531,0.485112077617932,0.375041820006691,0.0960187353629977
36047026800,"Census Tract 268, Kings County, New York"," Kings County",3690,0.347281713344316,0.550576606260297,0.0695222405271829
36047026900,"Census Tract 269, Kings County, New York"," Kings County",2685,0.504472271914132,0.349284436493739,0.0997316636851521
36047027000,"Census Tract 270, Kings County, New York"," Kings County",2539,0.366216845044207,0.469520707305724,0.0646812470916705
36047027100,"Census Tract 271, Kings County, New York"," Kings County",2502,0.455474452554745,0.363990267639903,0.115328467153285
36047027200,"Census Tract 272, Kings County, New York"," Kings County",3692,0.332842415316642,0.585787923416789,0.0279823269513991
36047027300,"Census Tract 273, Kings County, New York"," Kings County",2649,0.487761459724077,0.358255451713396,0.0872274143302181
36047027400,"Census Tract 274, Kings County, New York"," Kings County",3090,0.318997756170531,0.571054599850411,0.0568436798803291
36047027500,"Census Tract 275, Kings County, New York"," Kings County",4346,0.45106012198664,0.392680801626489,0.112692419401685
36047027600,"Census Tract 276, Kings County, New York"," Kings County",4325,0.407106883044208,0.460268606603246,0.0761052042529379
36047027700,"Census Tract 277, Kings County, New York"," Kings County",4975,0.654850233580654,0.205276174773289,0.0813410277548777
36047027800,"Census Tract 278, Kings County, New York"," Kings County",3418,0.377770083102493,0.46606648199446,0.105263157894737
36047027900,"Census Tract 279, Kings County, New York"," Kings County",3914,0.578573542468186,0.263687481503403,0.105948505474993
36047028000,"Census Tract 280, Kings County, New York"," Kings County",1690,0.371626297577855,0.496885813148789,0.0740484429065744
36047028100,"Census Tract 281, Kings County, New York"," Kings County",4882,0.653130287648054,0.259165256627186,0.0487873660462493
36047028200,"Census Tract 282, Kings County, New York"," Kings County",3226,0.305689847526962,0.567497210859055,0.0520639642989959
36047028300,"Census Tract 283, Kings County, New York"," Kings County",4150,0.598873591989987,0.260012515644556,0.0722778473091364
36047028400,"Census Tract 284, Kings County, New York"," Kings County",3662,0.332155477031802,0.524253132026984,0.0918727915194346
36047028501,"Census Tract 285.01, Kings County, New York"," Kings County",293,0.697416974169742,0.25830258302583,0.014760147601476
36047028502,"Census Tract 285.02, Kings County, New York"," Kings County",2626,0.540627885503232,0.231763619575254,0.0549399815327793
36047028600,"Census Tract 286, Kings County, New York"," Kings County",4692,0.360050890585242,0.466412213740458,0.060559796437659
36047028700,"Census Tract 287, Kings County, New York"," Kings County",2774,0.622479622479623,0.277992277992278,0.0592020592020592
36047028800,"Census Tract 288, Kings County, New York"," Kings County",3495,0.382352941176471,0.522727272727273,0.0611631016042781
36047028900,"Census Tract 289, Kings County, New York"," Kings County",3408,0.649699540473666,0.188759278897137,0.056203605514316
36047029000,"Census Tract 290, Kings County, New York"," Kings County",4017,0.299253302699598,0.552268811028145,0.11516369902355
36047029100,"Census Tract 291, Kings County, New York"," Kings County",2843,0.586947542337877,0.253201156546881,0.0929368029739777
36047029200,"Census Tract 292, Kings County, New York"," Kings County",2540,0.316818181818182,0.557727272727273,0.0640909090909091
36047029300,"Census Tract 293, Kings County, New York"," Kings County",3426,0.455893536121673,0.304562737642586,0.177946768060837
36047029400,"Census Tract 294, Kings County, New York"," Kings County",2489,0.368185880250223,0.382037533512064,0.0723860589812333
36047029500,"Census Tract 295, Kings County, New York"," Kings County",3803,0.540405616224649,0.348517940717629,0.0717628705148206
36047029600,"Census Tract 296, Kings County, New York"," Kings County",5711,0.289895321512497,0.556291390728477,0.076479384746849
36047029700,"Census Tract 297, Kings County, New York"," Kings County",3969,0.529161603888214,0.339003645200486,0.0643985419198056
36047029800,"Census Tract 298, Kings County, New York"," Kings County",3871,0.331136738056013,0.565733113673806,0.042174629324547
36047029900,"Census Tract 299, Kings County, New York"," Kings County",2663,0.563663814796175,0.288374433819829,0.0714645193759436
36047030000,"Census Tract 300, Kings County, New York"," Kings County",4048,0.282880683552029,0.602685382972231,0.0585901739395789
36047030100,"Census Tract 301, Kings County, New York"," Kings County",2752,0.53223654957759,0.299688750555803,0.122721209426412
36047030200,"Census Tract 302, Kings County, New York"," Kings County",4355,0.341675734494015,0.559031556039173,0.0723612622415669
36047030300,"Census Tract 303, Kings County, New York"," Kings County",5018,0.5399480819152,0.315546582059417,0.107585809056821
36047030400,"Census Tract 304, Kings County, New York"," Kings County",3742,0.264294790343075,0.579733163913596,0.0562261753494282
36047030500,"Census Tract 305, Kings County, New York"," Kings County",5951,0.739951392783698,0.175546831183399,0.0575808562348102
36047030600,"Census Tract 306, Kings County, New York"," Kings County",2029,0.290441176470588,0.561887254901961,0.0704656862745098
36047030700,"Census Tract 307, Kings County, New York"," Kings County",4304,0.627870887647424,0.171942892613284,0.117008069522036
36047030800,"Census Tract 308, Kings County, New York"," Kings County",1898,0.351595424443107,0.50632149307646,0.082480433473811
36047030900,"Census Tract 309, Kings County, New York"," Kings County",2134,0.546865301055245,0.356921166977033,0.0757293606455618
36047031100,"Census Tract 311, Kings County, New York"," Kings County",2805,0.536367692994199,0.322177599286033,0.0843373493975904
36047031300,"Census Tract 313, Kings County, New York"," Kings County",4242,0.450637825845813,0.339711591791459,0.153355518580144
36047031400,"Census Tract 314, Kings County, New York"," Kings County",4409,0.321428571428571,0.489758403361345,0.0884978991596639
36047031500,"Census Tract 315, Kings County, New York"," Kings County",4798,0.623109907470097,0.252764612954186,0.0889189799142406
36047031701,"Census Tract 317.01, Kings County, New York"," Kings County",3262,0.561653599429793,0.334996436208125,0.0652173913043478
36047031702,"Census Tract 317.02, Kings County, New York"," Kings County",3857,0.623128852362782,0.230995010272967,0.0962723803933079
36047031900,"Census Tract 319, Kings County, New York"," Kings County",3782,0.51064572425829,0.333333333333333,0.0924956369982548
36047032100,"Census Tract 321, Kings County, New York"," Kings County",5897,0.507798960138648,0.371100519930676,0.106369150779896
36047032300,"Census Tract 323, Kings County, New York"," Kings County",3835,0.501904761904762,0.352698412698413,0.0796825396825397
36047032500,"Census Tract 325, Kings County, New York"," Kings County",6446,0.580043859649123,0.281980994152047,0.0778508771929825
36047032600,"Census Tract 326, Kings County, New York"," Kings County",6947,0.5736568457539,0.28788754092047,0.0714423262083574
36047032700,"Census Tract 327, Kings County, New York"," Kings County",2501,0.509337860780985,0.314516129032258,0.0742784380305603
36047032800,"Census Tract 328, Kings County, New York"," Kings County",2621,0.451977401129944,0.418079096045198,0.0986527596697088
36047032900,"Census Tract 329, Kings County, New York"," Kings County",5783,0.431837606837607,0.395299145299145,0.0993589743589744
36047033000,"Census Tract 330, Kings County, New York"," Kings County",4634,0.465992898115269,0.397159246107621,0.0794864791040699
36047033100,"Census Tract 331, Kings County, New York"," Kings County",4378,0.411104548139398,0.435321913762552,0.108682811577082
36047033300,"Census Tract 333, Kings County, New York"," Kings County",4719,0.408312182741117,0.506027918781726,0.037753807106599
36047033500,"Census Tract 335, Kings County, New York"," Kings County",3115,0.484563758389262,0.396868008948546,0.0729306487695749
36047033600,"Census Tract 336, Kings County, New York"," Kings County",4008,0.291890186178605,0.538655727358788,0.0981382139476175
36047033700,"Census Tract 337, Kings County, New York"," Kings County",3818,0.410238179879133,0.431212228937078,0.108069676501955
36047033900,"Census Tract 339, Kings County, New York"," Kings County",4495,0.540027510316369,0.319119669876204,0.0817056396148556
