"GEOID","census_tract","borough","total_population","two_three","four_five","sixplus"
36047005300,"Census Tract 53, Kings County, New York"," Kings County",2423,0.515217391304348,0.410869565217391,0.0739130434782609
36047005400,"Census Tract 54, Kings County, New York"," Kings County",3406,0.783075089392133,0.170441001191895,0.0464839094159714
36047005601,"Census Tract 56.01, Kings County, New York"," Kings County",2482,0.841105354058722,0.138169257340242,0.0207253886010363
36047005602,"Census Tract 56.02, Kings County, New York"," Kings County",1730,0.623880597014925,0.322388059701493,0.0537313432835821
36047005800,"Census Tract 58, Kings County, New York"," Kings County",3333,0.591511936339523,0.408488063660477,0
36047005900,"Census Tract 59, Kings County, New York"," Kings County",1429,0.767932489451477,0.139240506329114,0.0928270042194093
36047006000,"Census Tract 60, Kings County, New York"," Kings County",2717,0.578294573643411,0.351937984496124,0.0697674418604651
36047006200,"Census Tract 62, Kings County, New York"," Kings County",2818,0.577485380116959,0.391812865497076,0.0307017543859649
36047006300,"Census Tract 63, Kings County, New York"," Kings County",1952,0.778508771929825,0.18859649122807,0.0328947368421053
36047006400,"Census Tract 64, Kings County, New York"," Kings County",3244,0.588624338624339,0.411375661375661,0
36047006500,"Census Tract 65, Kings County, New York"," Kings County",5412,0.772093023255814,0.193798449612403,0.0341085271317829
36047006600,"Census Tract 66, Kings County, New York"," Kings County",3797,0.596597812879708,0.324422843256379,0.0789793438639125
36047006700,"Census Tract 67, Kings County, New York"," Kings County",3799,0.820809248554913,0.179190751445087,0
36047006800,"Census Tract 68, Kings County, New York"," Kings County",5290,0.471619365609349,0.431552587646077,0.0968280467445743
36047006900,"Census Tract 69, Kings County, New York"," Kings County",3582,0.705024311183144,0.207455429497569,0.0875202593192869
36047007000,"Census Tract 70, Kings County, New York"," Kings County",2463,0.602893890675241,0.339228295819936,0.0578778135048231
36047007100,"Census Tract 71, Kings County, New York"," Kings County",5002,0.653643876784373,0.311795642374155,0.0345604808414726
36047007200,"Census Tract 72, Kings County, New York"," Kings County",2341,0.431519699812383,0.416510318949343,0.151969981238274
36047007400,"Census Tract 74, Kings County, New York"," Kings County",6061,0.370058873002523,0.36080740117746,0.269133725820017
36047007500,"Census Tract 75, Kings County, New York"," Kings County",4774,0.68936170212766,0.297872340425532,0.0127659574468085
36047007600,"Census Tract 76, Kings County, New York"," Kings County",4775,0.403174603174603,0.414814814814815,0.182010582010582
36047007700,"Census Tract 77, Kings County, New York"," Kings County",4409,0.741733690795353,0.222520107238606,0.0357462019660411
36047007800,"Census Tract 78, Kings County, New York"," Kings County",5493,0.590308370044053,0.194713656387665,0.214977973568282
36047008000,"Census Tract 80, Kings County, New York"," Kings County",4373,0.414285714285714,0.379761904761905,0.205952380952381
36047008200,"Census Tract 82, Kings County, New York"," Kings County",4148,0.538624338624339,0.355555555555556,0.105820105820106
36047008400,"Census Tract 84, Kings County, New York"," Kings County",3860,0.464285714285714,0.391625615763547,0.144088669950739
36047008500,"Census Tract 85, Kings County, New York"," Kings County",6916,0.763927192498621,0.157198014340871,0.0788747931605075
36047008600,"Census Tract 86, Kings County, New York"," Kings County",0,NA,NA,NA
36047008800,"Census Tract 88, Kings County, New York"," Kings County",3397,0.601654846335697,0.356973995271868,0.041371158392435
36047009000,"Census Tract 90, Kings County, New York"," Kings County",3224,0.453769559032717,0.32574679943101,0.220483641536273
36047009200,"Census Tract 92, Kings County, New York"," Kings County",5407,0.468503937007874,0.416535433070866,0.11496062992126
36047009400,"Census Tract 94, Kings County, New York"," Kings County",5837,0.303921568627451,0.536764705882353,0.159313725490196
36047009600,"Census Tract 96, Kings County, New York"," Kings County",5951,0.522388059701492,0.333333333333333,0.144278606965174
36047009800,"Census Tract 98, Kings County, New York"," Kings County",8178,0.259797724399494,0.438053097345133,0.302149178255373
36047010000,"Census Tract 100, Kings County, New York"," Kings County",6312,0.487302676733013,0.346602608098833,0.166094715168154
36047010100,"Census Tract 101, Kings County, New York"," Kings County",4402,0.504451038575668,0.411473788328388,0.0840751730959446
36047010200,"Census Tract 102, Kings County, New York"," Kings County",5265,0.429268292682927,0.358048780487805,0.212682926829268
36047010400,"Census Tract 104, Kings County, New York"," Kings County",5937,0.31244847485573,0.589447650453421,0.0981038746908491
36047010600,"Census Tract 106, Kings County, New York"," Kings County",5747,0.315102040816327,0.464489795918367,0.220408163265306
36047010800,"Census Tract 108, Kings County, New York"," Kings County",4267,0.46122860020141,0.386706948640483,0.152064451158107
36047011000,"Census Tract 110, Kings County, New York"," Kings County",2708,0.364729458917836,0.328657314629259,0.306613226452906
36047011200,"Census Tract 112, Kings County, New York"," Kings County",6527,0.532235939643347,0.268861454046639,0.198902606310014
36047011400,"Census Tract 114, Kings County, New York"," Kings County",4500,0.453125,0.394230769230769,0.152644230769231
36047011600,"Census Tract 116, Kings County, New York"," Kings County",4274,0.331802525832377,0.513203214695752,0.154994259471871
36047011700,"Census Tract 117, Kings County, New York"," Kings County",2674,0.653276955602537,0.3446088794926,0.00211416490486258
36047011800,"Census Tract 118, Kings County, New York"," Kings County",2128,0.555938037865749,0.401032702237522,0.0430292598967298
36047011900,"Census Tract 119, Kings County, New York"," Kings County",1614,0.797402597402597,0.202597402597403,0
36047012000,"Census Tract 120, Kings County, New York"," Kings County",1255,0.431226765799257,0.41635687732342,0.152416356877323
36047012100,"Census Tract 121, Kings County, New York"," Kings County",1807,0.632707774798928,0.332439678284182,0.0348525469168901
36047012200,"Census Tract 122, Kings County, New York"," Kings County",5697,0.350813743218806,0.436708860759494,0.2124773960217
36047012600,"Census Tract 126, Kings County, New York"," Kings County",2767,0.482608695652174,0.434782608695652,0.0826086956521739
36047012700,"Census Tract 127, Kings County, New York"," Kings County",3929,0.76441717791411,0.130061349693252,0.105521472392638
36047012801,"Census Tract 128.01, Kings County, New York"," Kings County",2094,0.582089552238806,0.330223880597015,0.0876865671641791
36047012901,"Census Tract 129.01, Kings County, New York"," Kings County",2577,0.623608017817372,0.23162583518931,0.144766146993318
36047012902,"Census Tract 129.02, Kings County, New York"," Kings County",2064,0.704166666666667,0.28125,0.0145833333333333
36047013000,"Census Tract 130, Kings County, New York"," Kings County",5224,0.508030431107354,0.461538461538462,0.0304311073541843
36047013100,"Census Tract 131, Kings County, New York"," Kings County",4244,0.739980449657869,0.260019550342131,0
36047013200,"Census Tract 132, Kings County, New York"," Kings County",2397,0.356573705179283,0.48804780876494,0.155378486055777
36047013300,"Census Tract 133, Kings County, New York"," Kings County",4674,0.685140562248996,0.305220883534137,0.00963855421686747
36047013400,"Census Tract 134, Kings County, New York"," Kings County",3860,0.664670658682635,0.271457085828343,0.063872255489022
36047013500,"Census Tract 135, Kings County, New York"," Kings County",3694,0.647196261682243,0.315420560747664,0.0373831775700935
36047013600,"Census Tract 136, Kings County, New York"," Kings County",3813,0.642464246424643,0.291529152915292,0.066006600660066
36047013700,"Census Tract 137, Kings County, New York"," Kings County",3278,0.822388059701493,0.177611940298507,0
36047013800,"Census Tract 138, Kings County, New York"," Kings County",3423,0.629878869448183,0.317631224764468,0.0524899057873486
36047013900,"Census Tract 139, Kings County, New York"," Kings County",3652,0.713927227101631,0.242158092848181,0.0439146800501882
36047014000,"Census Tract 140, Kings County, New York"," Kings County",1843,0.60332541567696,0.365795724465558,0.0308788598574822
36047014100,"Census Tract 141, Kings County, New York"," Kings County",3928,0.582338902147971,0.417661097852029,0
36047014200,"Census Tract 142, Kings County, New York"," Kings County",3105,0.647138964577657,0.282016348773842,0.0708446866485014
36047014300,"Census Tract 143, Kings County, New York"," Kings County",3610,0.731258840169731,0.213578500707214,0.0551626591230552
36047014500,"Census Tract 145, Kings County, New York"," Kings County",4424,0.581363004172462,0.393602225312935,0.0250347705146036
36047014700,"Census Tract 147, Kings County, New York"," Kings County",2104,0.611904761904762,0.307142857142857,0.080952380952381
36047014800,"Census Tract 148, Kings County, New York"," Kings County",1256,0.667701863354037,0.285714285714286,0.046583850931677
36047014900,"Census Tract 149, Kings County, New York"," Kings County",5772,0.655776892430279,0.313147410358566,0.0310756972111554
36047015000,"Census Tract 150, Kings County, New York"," Kings County",1642,0.560570071258907,0.358669833729216,0.0807600950118765
36047015100,"Census Tract 151, Kings County, New York"," Kings County",4273,0.620795107033639,0.36289500509684,0.0163098878695209
36047015200,"Census Tract 152, Kings County, New York"," Kings County",2567,0.598939929328622,0.287985865724382,0.113074204946996
36047015300,"Census Tract 153, Kings County, New York"," Kings County",2961,0.667687595712098,0.316998468606432,0.0153139356814701
36047015400,"Census Tract 154, Kings County, New York"," Kings County",0,NA,NA,NA
36047015500,"Census Tract 155, Kings County, New York"," Kings County",3674,0.652587117212249,0.316789862724393,0.030623020063358
36047015700,"Census Tract 157, Kings County, New York"," Kings County",4289,0.831219512195122,0.168780487804878,0
36047015900,"Census Tract 159, Kings County, New York"," Kings County",5157,0.730706075533662,0.261904761904762,0.00738916256157635
36047016000,"Census Tract 160, Kings County, New York"," Kings County",4475,0.59537037037037,0.333333333333333,0.0712962962962963
36047016100,"Census Tract 161, Kings County, New York"," Kings County",3139,0.722480620155039,0.24031007751938,0.0372093023255814
36047016200,"Census Tract 162, Kings County, New York"," Kings County",2560,0.673701298701299,0.280844155844156,0.0454545454545455
36047016300,"Census Tract 163, Kings County, New York"," Kings County",3223,0.71664167916042,0.271364317841079,0.0119940029985007
36047016400,"Census Tract 164, Kings County, New York"," Kings County",654,0.387878787878788,0.587878787878788,0.0242424242424242
36047016500,"Census Tract 165, Kings County, New York"," Kings County",5706,0.647761194029851,0.352238805970149,0
36047016600,"Census Tract 166, Kings County, New York"," Kings County",2080,0.587219343696028,0.324697754749568,0.0880829015544041
36047016700,"Census Tract 167, Kings County, New York"," Kings County",5278,0.669985775248933,0.322190611664296,0.00782361308677098
36047016800,"Census Tract 168, Kings County, New York"," Kings County",1801,0.609406952965235,0.370143149284254,0.0204498977505112
36047016900,"Census Tract 169, Kings County, New York"," Kings County",4779,0.780257510729614,0.198283261802575,0.0214592274678112
36047017000,"Census Tract 170, Kings County, New York"," Kings County",4115,0.522355507088332,0.31515812431843,0.162486368593239
36047017100,"Census Tract 171, Kings County, New York"," Kings County",3943,0.693609022556391,0.295112781954887,0.0112781954887218
36047017200,"Census Tract 172, Kings County, New York"," Kings County",4040,0.485200845665962,0.389006342494715,0.125792811839323
36047017400,"Census Tract 174, Kings County, New York"," Kings County",1908,0.673986486486487,0.3125,0.0135135135135135
36047017500,"Census Tract 175, Kings County, New York"," Kings County",0,NA,NA,NA
36047017600,"Census Tract 176, Kings County, New York"," Kings County",2322,0.548387096774194,0.372759856630824,0.0788530465949821
36047017700,"Census Tract 177, Kings County, New York"," Kings County",0,NA,NA,NA
36047017800,"Census Tract 178, Kings County, New York"," Kings County",3226,0.494134897360704,0.351906158357771,0.153958944281525
36047017900,"Census Tract 179, Kings County, New York"," Kings County",4131,0.701900237529691,0.250593824228029,0.0475059382422803
36047018000,"Census Tract 180, Kings County, New York"," Kings County",3512,0.463980463980464,0.352869352869353,0.183150183150183
36047018100,"Census Tract 181, Kings County, New York"," Kings County",3424,0.837579617834395,0.14171974522293,0.0207006369426752
36047018200,"Census Tract 182, Kings County, New York"," Kings County",3600,0.535046728971963,0.389018691588785,0.0759345794392523
36047018300,"Census Tract 183, Kings County, New York"," Kings County",2692,0.709677419354839,0.275806451612903,0.0145161290322581
36047018400,"Census Tract 184, Kings County, New York"," Kings County",2551,0.501639344262295,0.378688524590164,0.119672131147541
36047018501,"Census Tract 185.01, Kings County, New York"," Kings County",4530,0.715824357912179,0.270091135045568,0.0140845070422535
36047018600,"Census Tract 186, Kings County, New York"," Kings County",2072,0.485436893203884,0.444660194174757,0.0699029126213592
36047018700,"Census Tract 187, Kings County, New York"," Kings County",1405,0.581589958158996,0.326359832635983,0.0920502092050209
36047018800,"Census Tract 188, Kings County, New York"," Kings County",2879,0.597452229299363,0.346496815286624,0.0560509554140127
36047019000,"Census Tract 190, Kings County, New York"," Kings County",5134,0.424166666666667,0.4975,0.0783333333333333
36047019100,"Census Tract 191, Kings County, New York"," Kings County",2902,0.560885608856089,0.291512915129151,0.14760147601476
36047019200,"Census Tract 192, Kings County, New York"," Kings County",3398,0.404899135446686,0.335734870317003,0.259365994236311
36047019300,"Census Tract 193, Kings County, New York"," Kings County",5761,0.722758620689655,0.212413793103448,0.0648275862068965
36047019400,"Census Tract 194, Kings County, New York"," Kings County",3786,0.48361581920904,0.44180790960452,0.0745762711864407
36047019500,"Census Tract 195, Kings County, New York"," Kings County",4188,0.665322580645161,0.290322580645161,0.0443548387096774
36047019600,"Census Tract 196, Kings County, New York"," Kings County",5120,0.352631578947368,0.548245614035088,0.0991228070175439
36047019700,"Census Tract 197, Kings County, New York"," Kings County",3508,0.767091541135574,0.232908458864426,0
36047019800,"Census Tract 198, Kings County, New York"," Kings County",1978,0.522776572668113,0.377440347071584,0.0997830802603037
36047019900,"Census Tract 199, Kings County, New York"," Kings County",2863,0.687250996015936,0.290836653386454,0.0219123505976096
36047020000,"Census Tract 200, Kings County, New York"," Kings County",2216,0.623946037099494,0.33389544688027,0.0421585160202361
36047020100,"Census Tract 201, Kings County, New York"," Kings County",3886,0.611637347767253,0.388362652232747,0
36047020200,"Census Tract 202, Kings County, New York"," Kings County",2131,0.54302103250478,0.344168260038241,0.112810707456979
36047020300,"Census Tract 203, Kings County, New York"," Kings County",1688,0.692982456140351,0.292397660818713,0.0146198830409357
36047020400,"Census Tract 204, Kings County, New York"," Kings County",1947,0.595238095238095,0.207792207792208,0.196969696969697
36047020500,"Census Tract 205, Kings County, New York"," Kings County",2747,0.825187969924812,0.169172932330827,0.0056390977443609
36047020600,"Census Tract 206, Kings County, New York"," Kings County",2706,0.531393568147014,0.329249617151608,0.139356814701378
36047020700,"Census Tract 207, Kings County, New York"," Kings County",4536,0.69047619047619,0.286796536796537,0.0227272727272727
36047020800,"Census Tract 208, Kings County, New York"," Kings County",3272,0.468926553672316,0.416666666666667,0.114406779661017
36047021000,"Census Tract 210, Kings County, New York"," Kings County",4946,0.544337137840211,0.315188762071993,0.140474100087796
36047021100,"Census Tract 211, Kings County, New York"," Kings County",1362,0.728125,0.225,0.046875
36047021200,"Census Tract 212, Kings County, New York"," Kings County",5176,0.394230769230769,0.480769230769231,0.125
36047021300,"Census Tract 213, Kings County, New York"," Kings County",4296,0.687763713080169,0.30379746835443,0.00843881856540084
36047021400,"Census Tract 214, Kings County, New York"," Kings County",2437,0.41025641025641,0.294871794871795,0.294871794871795
36047021500,"Census Tract 215, Kings County, New York"," Kings County",5136,0.808893093661306,0.181646168401135,0.00946073793755913
36047021600,"Census Tract 216, Kings County, New York"," Kings County",4458,0.398263027295285,0.205955334987593,0.395781637717122
36047021700,"Census Tract 217, Kings County, New York"," Kings County",3904,0.66577896138482,0.242343541944075,0.0918774966711052
36047021800,"Census Tract 218, Kings County, New York"," Kings County",4389,0.361047835990888,0.328018223234624,0.310933940774487
36047021900,"Census Tract 219, Kings County, New York"," Kings County",3617,0.707586206896552,0.252413793103448,0.04
36047022000,"Census Tract 220, Kings County, New York"," Kings County",4313,0.521834061135371,0.248908296943231,0.229257641921397
36047022100,"Census Tract 221, Kings County, New York"," Kings County",4255,0.72158154859967,0.164744645799012,0.113673805601318
36047022200,"Census Tract 222, Kings County, New York"," Kings County",4524,0.38717067583047,0.305841924398625,0.306987399770905
36047022400,"Census Tract 224, Kings County, New York"," Kings County",5981,0.284905660377358,0.30188679245283,0.413207547169811
36047022600,"Census Tract 226, Kings County, New York"," Kings County",2438,0.352813852813853,0.285714285714286,0.361471861471861
36047022700,"Census Tract 227, Kings County, New York"," Kings County",3725,0.689280868385346,0.19674355495251,0.113975576662144
36047022800,"Census Tract 228, Kings County, New York"," Kings County",3367,0.428785607196402,0.208395802098951,0.362818590704648
36047022900,"Census Tract 229, Kings County, New York"," Kings County",3780,0.727642276422764,0.227642276422764,0.0447154471544715
36047023000,"Census Tract 230, Kings County, New York"," Kings County",3832,0.426630434782609,0.322010869565217,0.251358695652174
36047023100,"Census Tract 231, Kings County, New York"," Kings County",3506,0.646296296296296,0.324074074074074,0.0296296296296296
36047023200,"Census Tract 232, Kings County, New York"," Kings County",5753,0.333625987708516,0.404741000877963,0.261633011413521
36047023300,"Census Tract 233, Kings County, New York"," Kings County",4863,0.648165569143932,0.274694261523989,0.077140169332079
36047023400,"Census Tract 234, Kings County, New York"," Kings County",5162,0.444746376811594,0.318840579710145,0.236413043478261
36047023500,"Census Tract 235, Kings County, New York"," Kings County",4015,0.466666666666667,0.247826086956522,0.285507246376812
36047023600,"Census Tract 236, Kings County, New York"," Kings County",5693,0.521739130434783,0.267080745341615,0.211180124223602
36047023800,"Census Tract 238, Kings County, New York"," Kings County",4142,0.590019569471624,0.23679060665362,0.173189823874755
36047024000,"Census Tract 240, Kings County, New York"," Kings County",4471,0.505844845908608,0.227417640807651,0.266737513283741
36047024100,"Census Tract 241, Kings County, New York"," Kings County",2375,0.679611650485437,0.213592233009709,0.106796116504854
36047024200,"Census Tract 242, Kings County, New York"," Kings County",3052,0.491150442477876,0.227138643067847,0.281710914454277
36047024300,"Census Tract 243, Kings County, New York"," Kings County",4273,0.635802469135803,0.275308641975309,0.0888888888888889
36047024400,"Census Tract 244, Kings County, New York"," Kings County",3757,0.358169934640523,0.345098039215686,0.296732026143791
36047024500,"Census Tract 245, Kings County, New York"," Kings County",3855,0.692224622030238,0.267818574514039,0.0399568034557235
36047024600,"Census Tract 246, Kings County, New York"," Kings County",3195,0.559363525091799,0.325581395348837,0.115055079559364
36047024700,"Census Tract 247, Kings County, New York"," Kings County",2104,0.767772511848341,0.135071090047393,0.0971563981042654
36047024800,"Census Tract 248, Kings County, New York"," Kings County",3056,0.448863636363636,0.397727272727273,0.153409090909091
36047024900,"Census Tract 249, Kings County, New York"," Kings County",3973,0.602760736196319,0.348159509202454,0.049079754601227
36047025000,"Census Tract 250, Kings County, New York"," Kings County",1527,0.548128342245989,0.385026737967914,0.0668449197860963
36047025100,"Census Tract 251, Kings County, New York"," Kings County",3522,0.676553672316384,0.211864406779661,0.111581920903955
36047025200,"Census Tract 252, Kings County, New York"," Kings County",5337,0.546369518332135,0.403306973400431,0.0503235082674335
36047025300,"Census Tract 253, Kings County, New York"," Kings County",2540,0.75,0.155172413793103,0.0948275862068965
36047025400,"Census Tract 254, Kings County, New York"," Kings County",4256,0.44258872651357,0.409185803757829,0.148225469728601
36047025500,"Census Tract 255, Kings County, New York"," Kings County",5270,0.644019815994338,0.288747346072187,0.0672328379334749
36047025600,"Census Tract 256, Kings County, New York"," Kings County",3195,0.569636135508156,0.327478042659975,0.10288582183187
36047025700,"Census Tract 257, Kings County, New York"," Kings County",2177,0.427027027027027,0.494594594594595,0.0783783783783784
36047025800,"Census Tract 258, Kings County, New York"," Kings County",4225,0.615163147792706,0.326295585412668,0.0585412667946257
36047025901,"Census Tract 259.01, Kings County, New York"," Kings County",1914,0.651685393258427,0.311797752808989,0.0365168539325843
36047025902,"Census Tract 259.02, Kings County, New York"," Kings County",3737,0.668520578420467,0.225806451612903,0.10567296996663
36047026000,"Census Tract 260, Kings County, New York"," Kings County",3687,0.518847006651885,0.406873614190687,0.0742793791574279
36047026100,"Census Tract 261, Kings County, New York"," Kings County",4987,0.744488977955912,0.206412825651303,0.0490981963927856
36047026200,"Census Tract 262, Kings County, New York"," Kings County",2422,0.584664536741214,0.305111821086262,0.110223642172524
36047026300,"Census Tract 263, Kings County, New York"," Kings County",2002,0.698198198198198,0.286036036036036,0.0157657657657658
36047026400,"Census Tract 264, Kings County, New York"," Kings County",4946,0.552515445719329,0.390997352162401,0.0564872021182701
36047026500,"Census Tract 265, Kings County, New York"," Kings County",3558,0.685135135135135,0.224324324324324,0.0905405405405405
36047026600,"Census Tract 266, Kings County, New York"," Kings County",3418,0.548387096774194,0.287841191066998,0.163771712158809
36047026700,"Census Tract 267, Kings County, New York"," Kings County",3531,0.759016393442623,0.157377049180328,0.0836065573770492
36047026800,"Census Tract 268, Kings County, New York"," Kings County",3690,0.61304347826087,0.3,0.0869565217391304
36047026900,"Census Tract 269, Kings County, New York"," Kings County",2685,0.831024930747922,0.128808864265928,0.0401662049861496
36047027000,"Census Tract 270, Kings County, New York"," Kings County",2539,0.679127725856698,0.258566978193146,0.0623052959501558
36047027100,"Census Tract 271, Kings County, New York"," Kings County",2502,0.748865355521936,0.216338880484115,0.0347957639939486
36047027200,"Census Tract 272, Kings County, New York"," Kings County",3692,0.46740467404674,0.33210332103321,0.200492004920049
36047027300,"Census Tract 273, Kings County, New York"," Kings County",2649,0.742718446601942,0.250809061488673,0.00647249190938511
36047027400,"Census Tract 274, Kings County, New York"," Kings County",3090,0.472032742155525,0.427012278308322,0.100954979536153
36047027500,"Census Tract 275, Kings County, New York"," Kings County",4346,0.645263157894737,0.322105263157895,0.0326315789473684
36047027600,"Census Tract 276, Kings County, New York"," Kings County",4325,0.346590909090909,0.539772727272727,0.113636363636364
36047027700,"Census Tract 277, Kings County, New York"," Kings County",4975,0.475393700787402,0.348425196850394,0.176181102362205
36047027800,"Census Tract 278, Kings County, New York"," Kings County",3418,0.509505703422053,0.408111533586819,0.082382762991128
36047027900,"Census Tract 279, Kings County, New York"," Kings County",3914,0.707491082045184,0.123662306777646,0.16884661117717
36047028000,"Census Tract 280, Kings County, New York"," Kings County",1690,0.612345679012346,0.328395061728395,0.0592592592592593
36047028100,"Census Tract 281, Kings County, New York"," Kings County",4882,0.541587901701323,0.330812854442344,0.127599243856333
36047028200,"Census Tract 282, Kings County, New York"," Kings County",3226,0.575305291723202,0.340569877883311,0.0841248303934871
36047028300,"Census Tract 283, Kings County, New York"," Kings County",4150,0.605839416058394,0.233576642335766,0.160583941605839
36047028400,"Census Tract 284, Kings County, New York"," Kings County",3662,0.619625137816979,0.284454244762955,0.0959206174200661
36047028501,"Census Tract 285.01, Kings County, New York"," Kings County",293,0.795454545454545,0.204545454545455,0
36047028502,"Census Tract 285.02, Kings County, New York"," Kings County",2626,0.831099195710456,0.151474530831099,0.017426273458445
36047028600,"Census Tract 286, Kings County, New York"," Kings County",4692,0.719469026548673,0.211504424778761,0.0690265486725664
36047028700,"Census Tract 287, Kings County, New York"," Kings County",2774,0.754355400696864,0.127177700348432,0.118466898954704
36047028800,"Census Tract 288, Kings County, New York"," Kings County",3495,0.51681195516812,0.353673723536737,0.129514321295143
36047028900,"Census Tract 289, Kings County, New York"," Kings County",3408,0.622900763358779,0.291603053435115,0.0854961832061069
36047029000,"Census Tract 290, Kings County, New York"," Kings County",4017,0.62043795620438,0.308654848800834,0.0709071949947862
36047029100,"Census Tract 291, Kings County, New York"," Kings County",2843,0.460227272727273,0.505681818181818,0.0340909090909091
36047029200,"Census Tract 292, Kings County, New York"," Kings County",2540,0.70028818443804,0.270893371757925,0.0288184438040346
36047029300,"Census Tract 293, Kings County, New York"," Kings County",3426,0.656327543424318,0.229528535980149,0.114143920595533
36047029400,"Census Tract 294, Kings County, New York"," Kings County",2489,0.605080831408776,0.314087759815243,0.0808314087759815
36047029500,"Census Tract 295, Kings County, New York"," Kings County",3803,0.637336504161712,0.30321046373365,0.0594530321046373
36047029600,"Census Tract 296, Kings County, New York"," Kings County",5711,0.572569906790945,0.373501997336884,0.0539280958721704
36047029700,"Census Tract 297, Kings County, New York"," Kings County",3969,0.654651162790698,0.245348837209302,0.1
36047029800,"Census Tract 298, Kings County, New York"," Kings County",3871,0.556898288016113,0.40785498489426,0.0352467270896274
36047029900,"Census Tract 299, Kings County, New York"," Kings County",2663,0.608403361344538,0.295798319327731,0.0957983193277311
36047030000,"Census Tract 300, Kings County, New York"," Kings County",4048,0.434647302904564,0.485477178423237,0.0798755186721992
36047030100,"Census Tract 301, Kings County, New York"," Kings County",2752,0.712898751733703,0.188626907073509,0.0984743411927878
36047030200,"Census Tract 302, Kings County, New York"," Kings County",4355,0.580869565217391,0.38695652173913,0.0321739130434783
36047030300,"Census Tract 303, Kings County, New York"," Kings County",5018,0.6082910321489,0.272419627749577,0.119289340101523
36047030400,"Census Tract 304, Kings County, New York"," Kings County",3742,0.639957264957265,0.27991452991453,0.0801282051282051
36047030500,"Census Tract 305, Kings County, New York"," Kings County",5951,0.724465558194774,0.232779097387173,0.0427553444180523
36047030600,"Census Tract 306, Kings County, New York"," Kings County",2029,0.484375,0.390625,0.125
36047030700,"Census Tract 307, Kings County, New York"," Kings County",4304,0.74326750448833,0.235188509874327,0.0215439856373429
36047030800,"Census Tract 308, Kings County, New York"," Kings County",1898,0.705985915492958,0.279929577464789,0.0140845070422535
36047030900,"Census Tract 309, Kings County, New York"," Kings County",2134,0.489711934156379,0.411522633744856,0.0987654320987654
36047031100,"Census Tract 311, Kings County, New York"," Kings County",2805,0.778761061946903,0.160766961651917,0.0604719764011799
36047031300,"Census Tract 313, Kings County, New York"," Kings County",4242,0.696535244922342,0.25089605734767,0.0525686977299881
36047031400,"Census Tract 314, Kings County, New York"," Kings County",4409,0.696545284780579,0.212885154061625,0.0905695611577964
36047031500,"Census Tract 315, Kings County, New York"," Kings County",4798,0.807556080283353,0.162927981109799,0.0295159386068477
36047031701,"Census Tract 317.01, Kings County, New York"," Kings County",3262,0.670382165605096,0.31687898089172,0.0127388535031847
36047031702,"Census Tract 317.02, Kings County, New York"," Kings County",3857,0.676388888888889,0.234722222222222,0.0888888888888889
36047031900,"Census Tract 319, Kings County, New York"," Kings County",3782,0.634860050890585,0.178117048346056,0.187022900763359
36047032100,"Census Tract 321, Kings County, New York"," Kings County",5897,0.558084772370487,0.41287284144427,0.0290423861852433
36047032300,"Census Tract 323, Kings County, New York"," Kings County",3835,0.640371229698376,0.292343387470998,0.0672853828306264
36047032500,"Census Tract 325, Kings County, New York"," Kings County",6446,0.714478114478114,0.191919191919192,0.0936026936026936
36047032600,"Census Tract 326, Kings County, New York"," Kings County",6947,0.550632911392405,0.345569620253165,0.10379746835443
36047032700,"Census Tract 327, Kings County, New York"," Kings County",2501,0.822975517890772,0.177024482109228,0
